DATE,ENRG FP Equity_DX_DSS,ENRG FP Equity_PX_LAST
2010-06-11,1.0,30.53
2010-06-14,1.0,30.4
2010-06-15,1.0,30.325
2010-06-16,1.0,30.53
2010-06-17,1.0,30.515
2010-06-18,1.0,30.435
2010-06-21,1.0,30.7
2010-06-22,1.0,30.24
2010-06-23,1.0,29.99
2010-06-24,1.0,29.285
2010-06-25,1.0,28.68
2010-06-28,1.0,29.085
2010-06-29,1.0,28.27
2010-06-30,1.0,28.215
2010-07-01,1.0,27.665
2010-07-02,1.0,27.915
2010-07-05,1.0,28.005
2010-07-06,1.0,28.54
2010-07-07,1.0,29.14
2010-07-08,1.0,29.53
2010-07-09,1.0,29.685
2010-07-12,1.0,30.265
2010-07-13,1.0,30.81
2010-07-14,1.0,30.625
2010-07-15,1.0,30.4
2010-07-16,1.0,30.11
2010-07-19,1.0,29.595
2010-07-20,1.0,29.535
2010-07-21,1.0,29.885
2010-07-22,1.0,30.345
2010-07-23,1.0,30.69
2010-07-26,1.0,30.93
2010-07-27,1.0,30.855
2010-07-28,1.0,30.65
2010-07-29,1.0,30.59
2010-07-30,1.0,30.48
2010-08-02,1.0,31.405
2010-08-03,1.0,31.5
2010-08-04,1.0,31.765
2010-08-05,1.0,31.685
2010-08-06,1.0,31.48
2010-08-09,1.0,31.945
2010-08-10,1.0,31.49
2010-08-11,1.0,30.88
2010-08-12,1.0,30.85
2010-08-13,1.0,31.175
2010-08-16,1.0,31.025
2010-08-17,2.0,31.25
2010-08-18,2.0,30.83
2010-08-19,2.0,30.275
2010-08-20,2.0,30.39
2010-08-23,2.0,30.665
2010-08-24,2.0,30.015
2010-08-25,2.0,29.67
2010-08-26,2.0,30.03
2010-08-27,2.0,29.99
2010-08-30,2.0,30.03
2010-08-31,2.0,29.81
2010-09-01,2.0,30.625
2010-09-02,2.0,30.585
2010-09-03,2.0,30.98
2010-09-06,2.0,31.035
2010-09-07,2.0,30.88
2010-09-08,2.0,31.305
2010-09-09,2.0,31.525
2010-09-10,2.0,31.37
2010-09-13,2.0,30.57
2010-09-14,2.0,30.545
2010-09-15,2.0,30.245
2010-09-16,2.0,30.23
2010-09-17,2.0,29.995
2010-09-20,2.0,30.495
2010-09-21,1.0,30.48
2010-09-22,1.0,29.875
2010-09-23,1.0,30.035
2010-09-24,1.0,30.2
2010-09-27,0.0,30.17
2010-09-28,0.0,30.005
2010-09-29,0.0,30.15
2010-09-30,0.0,30.195
2010-10-01,1.0,30.7
2010-10-04,1.0,30.37
2010-10-05,1.0,30.64
2010-10-06,1.0,30.845
2010-10-07,1.0,30.7
2010-10-08,1.0,30.66
2010-10-11,1.0,30.66
2010-10-12,1.0,30.305
2010-10-13,0.0,30.82
2010-10-14,0.0,30.705
2010-10-15,0.0,30.73
2010-10-18,0.0,30.935
2010-10-19,0.0,30.73
2010-10-20,0.0,30.72
2010-10-21,0.0,30.645
2010-10-22,0.0,30.595
2010-10-25,0.0,30.575
2010-10-26,0.0,30.575
2010-10-27,0.0,30.245
2010-10-28,0.0,30.55
2010-10-29,0.0,30.83
2010-11-01,0.0,30.925
2010-11-02,0.0,31.36
2010-11-03,0.0,31.4
2010-11-04,0.0,31.975
2010-11-05,0.0,32.115
2010-11-08,0.0,32.025
2010-11-09,0.0,32.405
2010-11-10,0.0,32.26
2010-11-11,0.0,32.5
2010-11-12,0.0,32.11
2010-11-15,1.0,32.415
2010-11-16,1.0,31.405
2010-11-17,1.0,31.54
2010-11-18,1.0,31.86
2010-11-19,1.0,31.58
2010-11-22,1.0,31.315
2010-11-23,1.0,30.94
2010-11-24,1.0,31.35
2010-11-25,1.0,31.425
2010-11-26,1.0,31.335
2010-11-29,1.0,30.84
2010-11-30,1.0,30.93
2010-12-01,1.0,31.335
2010-12-02,1.0,31.795
2010-12-03,1.0,31.79
2010-12-06,1.0,32.42
2010-12-07,1.0,32.73
2010-12-08,1.0,32.93
2010-12-09,1.0,33.15
2010-12-10,1.0,33.13
2010-12-13,1.0,33.27
2010-12-14,1.0,33.59
2010-12-15,1.0,33.415
2010-12-16,1.0,33.42
2010-12-17,1.0,33.45
2010-12-20,1.0,33.665
2010-12-21,0.0,33.955
2010-12-22,0.0,33.945
2010-12-23,0.0,34.045
2010-12-24,0.0,0.0
2010-12-27,0.0,33.83
2010-12-28,0.0,33.98
2010-12-29,0.0,34.095
2010-12-30,0.0,33.845
2011-01-03,0.0,34.18
2011-01-04,0.0,34.62
2011-01-05,0.0,34.33
2011-01-06,0.0,34.9
2011-01-07,0.0,35.07
2011-01-10,0.0,34.92
2011-01-11,0.0,35.425
2011-01-12,0.0,35.625
2011-01-13,0.0,35.44
2011-01-14,0.0,35.395
2011-01-17,0.0,35.37
2011-01-18,0.0,35.785
2011-01-19,0.0,35.37
2011-01-20,0.0,34.63
2011-01-21,0.0,35.0
2011-01-24,0.0,34.96
2011-01-25,0.0,34.71
2011-01-26,0.0,34.95
2011-01-27,0.0,35.12
2011-01-28,0.0,34.815
2011-01-31,0.0,35.155
2011-02-01,0.0,36.05
2011-02-02,0.0,36.17
2011-02-03,0.0,35.86
2011-02-04,0.0,35.73
2011-02-07,0.0,35.975
2011-02-08,0.0,35.915
2011-02-09,0.0,35.67
2011-02-10,0.0,35.74
2011-02-11,0.0,35.85
2011-02-14,0.0,36.135
2011-02-15,0.0,36.305
2011-02-16,0.0,36.25
2011-02-17,0.0,36.32
2011-02-18,0.0,36.365
2011-02-21,0.0,35.925
2011-02-22,0.0,35.87
2011-02-23,0.0,35.61
2011-02-24,0.0,35.9
2011-02-25,0.0,36.18
2011-02-28,0.0,36.505
2011-03-01,0.0,36.15
2011-03-02,0.0,35.915
2011-03-03,0.0,36.195
2011-03-04,0.0,36.31
2011-03-07,0.0,36.245
2011-03-08,0.0,36.125
2011-03-09,0.0,35.75
2011-03-10,0.0,35.165
2011-03-11,0.0,34.895
2011-03-14,0.0,34.595
2011-03-15,0.0,33.98
2011-03-16,0.0,33.6
2011-03-17,0.0,34.36
2011-03-18,0.0,34.425
2011-03-21,0.0,34.67
2011-03-22,0.0,34.96
2011-03-23,0.0,35.09
2011-03-24,0.0,35.46
2011-03-25,0.0,35.67
2011-03-28,0.0,35.53
2011-03-29,0.0,35.39
2011-03-30,0.0,35.525
2011-03-31,0.0,35.4
2011-04-01,0.0,35.98
2011-04-04,0.0,36.03
2011-04-05,0.0,36.325
2011-04-06,0.0,36.09
2011-04-07,0.0,35.88
2011-04-08,0.0,36.005
2011-04-11,0.0,35.9
2011-04-12,0.0,34.69
2011-04-13,0.0,34.94
2011-04-14,0.0,34.68
2011-04-15,0.0,34.605
2011-04-18,0.0,34.125
2011-04-19,0.0,34.21
2011-04-20,0.0,34.985
2011-04-21,0.0,35.165
2011-04-26,0.0,35.09
2011-04-27,0.0,35.37
2011-04-28,0.0,35.36
2011-04-29,0.0,35.385
2011-05-02,0.0,35.355
2011-05-03,0.0,34.8
2011-05-04,0.0,33.935
2011-05-05,0.0,33.54
2011-05-06,0.0,34.145
2011-05-09,0.0,34.17
2011-05-10,0.0,34.375
2011-05-11,0.0,34.305
2011-05-12,0.0,33.69
2011-05-13,0.0,33.47
2011-05-16,0.0,33.39
2011-05-17,0.0,33.14
2011-05-18,0.0,33.45
2011-05-19,0.0,33.8
2011-05-20,0.0,34.07
2011-05-23,0.0,33.43
2011-05-24,0.0,33.725
2011-05-25,0.0,33.89
2011-05-26,0.0,34.11
2011-05-27,0.0,34.245
2011-05-30,0.0,34.235
2011-05-31,0.0,34.545
2011-06-01,0.0,33.98
2011-06-02,0.0,33.265
2011-06-03,0.0,33.14
2011-06-06,0.0,32.955
2011-06-07,0.0,32.915
2011-06-08,0.0,32.7
2011-06-09,0.0,33.22
2011-06-10,0.0,32.76
2011-06-13,0.0,32.67
2011-06-14,0.0,33.045
2011-06-15,0.0,32.68
2011-06-16,0.0,32.515
2011-06-17,0.0,32.435
2011-06-20,0.0,32.145
2011-06-21,0.0,32.92
2011-06-22,0.0,32.63
2011-06-23,0.0,31.985
2011-06-24,0.0,31.935
2011-06-27,0.0,31.95
2011-06-28,0.0,32.125
2011-06-29,0.0,32.83
2011-06-30,0.0,33.39
2011-07-01,0.0,33.665
2011-07-04,0.0,33.86
2011-07-05,0.0,33.85
2011-07-06,0.0,32.97
2011-07-07,0.0,33.32
2011-07-08,0.0,32.955
2011-07-11,0.0,32.735
2011-07-12,0.0,32.525
2011-07-13,0.0,32.795
2011-07-14,0.0,32.485
2011-07-15,0.0,32.625
2011-07-18,0.0,32.265
2011-07-19,0.0,32.545
2011-07-20,0.0,32.905
2011-07-21,0.0,33.105
2011-07-22,0.0,33.325
2011-07-25,0.0,33.385
2011-07-26,0.0,33.24
2011-07-27,0.0,32.92
2011-07-28,0.0,32.935
2011-07-29,0.0,32.67
2011-08-01,0.0,32.295
2011-08-02,0.0,31.83
2011-08-03,0.0,30.92
2011-08-04,0.0,29.85
2011-08-05,0.0,28.63
2011-08-08,0.0,27.61
2011-08-09,0.0,27.93
2011-08-10,0.0,26.995
2011-08-11,0.0,27.64
2011-08-12,0.0,28.45
2011-08-15,0.0,28.83
2011-08-16,0.0,28.985
2011-08-17,0.0,29.195
2011-08-18,0.0,27.95
2011-08-19,0.0,27.345
2011-08-22,0.0,27.735
2011-08-23,0.0,27.99
2011-08-24,0.0,28.295
2011-08-25,0.0,27.625
2011-08-26,0.0,27.585
2011-08-29,0.0,28.16
2011-08-30,0.0,28.49
2011-08-31,0.0,29.28
2011-09-01,0.0,29.3
2011-09-02,0.0,28.65
2011-09-05,0.0,27.455
2011-09-06,0.0,27.52
2011-09-07,0.0,28.605
2011-09-08,0.0,29.265
2011-09-09,0.0,28.845
2011-09-12,0.0,28.295
2011-09-13,0.0,28.33
2011-09-14,0.0,28.745
2011-09-15,0.0,29.405
2011-09-16,0.0,29.53
2011-09-19,0.0,28.94
2011-09-20,0.0,29.48
2011-09-21,0.0,28.86
2011-09-22,0.0,27.3
2011-09-23,0.0,27.385
2011-09-26,0.0,27.425
2011-09-27,0.0,28.77
2011-09-28,0.0,28.59
2011-09-29,0.0,28.53
2011-09-30,0.0,28.495
2011-10-03,0.0,28.155
2011-10-04,0.0,27.35
2011-10-05,0.0,28.495
2011-10-06,0.0,29.165
2011-10-07,0.0,29.78
2011-10-10,0.0,30.365
2011-10-11,0.0,30.17
2011-10-12,0.0,30.635
2011-10-13,0.0,30.45
2011-10-14,0.0,31.17
2011-10-17,0.0,31.14
2011-10-18,0.0,31.395
2011-10-19,0.0,31.745
2011-10-20,0.0,31.395
2011-10-21,0.0,32.28
2011-10-24,0.0,32.24
2011-10-25,0.0,32.385
2011-10-26,0.0,32.685
2011-10-27,0.0,33.005
2011-10-28,0.0,32.975
2011-10-31,0.0,32.56
2011-11-01,0.0,31.455
2011-11-02,0.0,32.17
2011-11-03,0.0,32.6
2011-11-04,0.0,32.395
2011-11-07,0.0,32.355
2011-11-08,0.0,32.905
2011-11-09,0.0,32.595
2011-11-10,0.0,32.285
2011-11-11,0.0,32.76
2011-11-14,0.0,32.675
2011-11-15,0.0,32.63
2011-11-16,0.0,32.86
2011-11-17,0.0,32.385
2011-11-18,0.0,32.11
2011-11-21,0.0,31.055
2011-11-22,0.0,30.695
2011-11-23,0.0,30.29
2011-11-24,0.0,29.93
2011-11-25,0.0,30.46
2011-11-28,0.0,31.44
2011-11-29,0.0,31.61
2011-11-30,0.0,32.705
2011-12-01,0.0,32.57
2011-12-02,0.0,33.015
2011-12-05,0.0,33.36
2011-12-06,0.0,33.305
2011-12-07,0.0,33.325
2011-12-08,0.0,32.64
2011-12-09,0.0,33.165
2011-12-12,0.0,32.58
2011-12-13,0.0,33.41
2011-12-14,0.0,32.445
2011-12-15,0.0,32.55
2011-12-16,0.0,32.425
2011-12-19,0.0,32.215
2011-12-20,0.0,32.86
2011-12-21,0.0,32.8
2011-12-22,0.0,33.365
2011-12-23,0.0,33.735
2011-12-27,0.0,33.7
2011-12-28,0.0,33.605
2011-12-29,0.0,33.88
2011-12-30,0.0,33.93
2012-01-02,0.0,34.55
2012-01-03,0.0,34.95
2012-01-04,0.0,35.11
2012-01-05,0.0,35.01
2012-01-06,0.0,35.285
2012-01-09,0.0,35.235
2012-01-10,0.0,35.82
2012-01-11,0.0,35.055
2012-01-12,0.0,34.815
2012-01-13,0.0,34.745
2012-01-16,0.0,34.9
2012-01-17,0.0,35.185
2012-01-18,0.0,35.085
2012-01-19,0.0,35.285
2012-01-20,0.0,34.675
2012-01-23,0.0,34.94
2012-01-24,0.0,35.095
2012-01-25,0.0,34.855
2012-01-26,0.0,35.115
2012-01-27,0.0,34.435
2012-01-30,0.0,34.1
2012-01-31,0.0,34.76
2012-02-01,0.0,35.145
2012-02-02,0.0,35.185
2012-02-03,0.0,35.415
2012-02-06,0.0,35.505
2012-02-07,0.0,35.46
2012-02-08,0.0,35.48
2012-02-09,0.0,35.81
2012-02-10,0.0,35.64
2012-02-13,0.0,35.91
2012-02-14,0.0,35.995
2012-02-15,0.0,36.06
2012-02-16,0.0,36.1
2012-02-17,0.0,36.28
2012-02-20,0.0,36.605
2012-02-21,0.0,36.33
2012-02-22,0.0,36.29
2012-02-23,0.0,36.24
2012-02-24,0.0,36.46
2012-02-27,0.0,36.555
2012-02-28,0.0,36.47
2012-02-29,0.0,36.345
2012-03-01,0.0,36.715
2012-03-02,0.0,36.74
2012-03-05,0.0,36.66
2012-03-06,0.0,35.7
2012-03-07,0.0,35.845
2012-03-08,0.0,36.375
2012-03-09,0.0,36.475
2012-03-12,0.0,36.255
2012-03-13,0.0,36.85
2012-03-14,0.0,36.935
2012-03-15,0.0,36.67
2012-03-16,0.0,36.865
2012-03-19,0.0,36.87
2012-03-20,0.0,36.355
2012-03-21,0.0,36.34
2012-03-22,0.0,35.775
2012-03-23,0.0,35.755
2012-03-26,0.0,36.285
2012-03-27,0.0,35.43
2012-03-28,0.0,35.0
2012-03-29,0.0,34.685
2012-03-30,0.0,35.035
2012-04-02,0.0,35.655
2012-04-03,0.0,35.2
2012-04-04,0.0,34.55
2012-04-05,0.0,34.815
2012-04-10,0.0,33.735
2012-04-11,0.0,33.92
2012-04-12,0.0,34.0
2012-04-13,0.0,33.64
2012-04-16,0.0,33.945
2012-04-17,0.0,34.555
2012-04-18,0.0,34.42
2012-04-19,0.0,33.995
2012-04-20,0.0,34.025
2012-04-23,0.0,33.34
2012-04-24,0.0,33.725
2012-04-25,0.0,33.855
2012-04-26,0.0,34.44
2012-04-27,0.0,34.615
2012-04-30,0.0,34.52
2012-05-02,0.0,34.315
2012-05-03,0.0,34.36
2012-05-04,0.0,33.27
2012-05-07,0.0,33.85
2012-05-08,0.0,32.835
2012-05-09,0.0,32.555
2012-05-10,0.0,33.07
2012-05-11,0.0,33.165
2012-05-14,0.0,32.455
2012-05-15,0.0,32.255
2012-05-16,0.0,32.145
2012-05-17,0.0,31.595
2012-05-18,0.0,31.365
2012-05-21,0.0,31.595
2012-05-22,0.0,32.195
2012-05-23,0.0,31.46
2012-05-24,0.0,32.175
2012-05-25,0.0,32.285
2012-05-28,0.0,32.15
2012-05-29,0.0,32.5
2012-05-30,0.0,31.715
2012-05-31,0.0,31.51
2012-06-01,0.0,30.99
2012-06-04,0.0,30.735
2012-06-05,0.0,31.045
2012-06-06,0.0,31.84
2012-06-07,0.0,32.275
2012-06-08,0.0,31.93
2012-06-11,0.0,32.09
2012-06-12,0.0,32.31
2012-06-13,0.0,32.115
2012-06-14,0.0,31.935
2012-06-15,0.0,32.705
2012-06-18,0.0,32.545
2012-06-19,0.0,33.065
2012-06-20,0.0,33.165
2012-06-21,0.0,32.605
2012-06-22,0.0,32.005
2012-06-25,0.0,31.54
2012-06-26,0.0,31.525
2012-06-27,0.0,32.16
2012-06-28,0.0,32.285
2012-06-29,0.0,33.185
2012-07-02,0.0,33.84
2012-07-03,0.0,34.46
2012-07-04,0.0,34.275
2012-07-05,0.0,34.37
2012-07-06,0.0,33.925
2012-07-09,0.0,33.73
2012-07-10,0.0,34.09
2012-07-11,0.0,34.26
2012-07-12,0.0,33.975
2012-07-13,0.0,34.42
2012-07-16,0.0,34.42
2012-07-17,0.0,34.48
2012-07-18,0.0,34.9
2012-07-19,0.0,35.015
2012-07-20,0.0,34.81
2012-07-23,0.0,33.895
2012-07-24,0.0,33.57
2012-07-25,0.0,33.4
2012-07-26,0.0,34.035
2012-07-27,0.0,34.505
2012-07-30,0.0,35.075
2012-07-31,0.0,34.53
2012-08-01,0.0,34.65
2012-08-02,0.0,34.44
2012-08-03,0.0,35.125
2012-08-06,0.0,35.345
2012-08-07,0.0,36.245
2012-08-08,0.0,36.365
2012-08-09,0.0,36.375
2012-08-10,0.0,36.415
2012-08-13,0.0,36.115
2012-08-14,0.0,36.39
2012-08-15,0.0,36.495
2012-08-16,0.0,36.475
2012-08-17,0.0,36.73
2012-08-20,0.0,36.46
2012-08-21,0.0,36.41
2012-08-22,0.0,35.98
2012-08-23,0.0,35.77
2012-08-24,0.0,35.705
2012-08-27,0.0,35.865
2012-08-28,0.0,35.655
2012-08-29,0.0,35.69
2012-08-30,0.0,35.505
2012-08-31,0.0,35.695
2012-09-03,0.0,35.945
2012-09-04,0.0,35.49
2012-09-05,0.0,34.91
2012-09-06,0.0,35.77
2012-09-07,0.0,35.89
2012-09-10,0.0,35.91
2012-09-11,0.0,36.045
2012-09-12,0.0,35.965
2012-09-13,0.0,36.12
2012-09-14,0.0,36.7
2012-09-17,0.0,36.6
2012-09-18,0.0,36.17
2012-09-19,0.0,36.215
2012-09-20,0.0,36.02
2012-09-21,0.0,36.09
2012-09-24,0.0,36.155
2012-09-25,0.0,36.35
2012-09-26,0.0,35.66
2012-09-27,0.0,35.685
2012-09-28,0.0,35.305
2012-10-01,0.0,35.66
2012-10-02,0.0,35.62
2012-10-03,0.0,35.435
2012-10-04,0.0,35.17
2012-10-05,0.0,35.43
2012-10-08,0.0,35.225
2012-10-09,0.0,35.315
2012-10-10,0.0,35.28
2012-10-11,0.0,35.565
2012-10-12,0.0,35.14
2012-10-15,0.0,35.2
2012-10-16,0.0,35.615
2012-10-17,0.0,36.05
2012-10-18,0.0,36.055
2012-10-19,0.0,35.84
2012-10-22,0.0,35.51
2012-10-23,0.0,34.76
2012-10-24,0.0,35.08
2012-10-25,0.0,34.935
2012-10-26,0.0,35.05
2012-10-29,0.0,34.67
2012-10-30,0.0,35.385
2012-10-31,0.0,34.93
2012-11-01,0.0,35.135
2012-11-02,0.0,35.23
2012-11-05,0.0,34.91
2012-11-06,0.0,35.05
2012-11-07,0.0,34.43
2012-11-08,0.0,34.25
2012-11-09,0.0,34.285
2012-11-12,0.0,34.145
2012-11-13,0.0,34.21
2012-11-14,0.0,33.73
2012-11-15,0.0,33.5
2012-11-16,0.0,33.05
2012-11-19,0.0,33.93
2012-11-20,0.0,33.99
2012-11-21,0.0,34.15
2012-11-22,0.0,34.285
2012-11-23,0.0,34.4
2012-11-26,0.0,34.11
2012-11-27,0.0,34.04
2012-11-28,0.0,34.01
2012-11-29,0.0,34.3
2012-11-30,0.0,34.2
2012-12-03,0.0,34.155
2012-12-04,0.0,33.97
2012-12-05,0.0,33.89
2012-12-06,0.0,34.015
2012-12-07,0.0,33.875
2012-12-10,0.0,34.065
2012-12-11,0.0,34.075
2012-12-12,0.0,34.26
2012-12-13,0.0,34.08
2012-12-14,0.0,33.86
2012-12-17,0.0,33.965
2012-12-18,0.0,34.025
2012-12-19,0.0,34.2
2012-12-20,0.0,34.12
2012-12-21,0.0,34.04
2012-12-27,0.0,33.995
2012-12-28,0.0,33.74
2013-01-02,0.0,34.585
2013-01-03,0.0,34.885
2013-01-04,0.0,35.045
2013-01-07,0.0,34.705
2013-01-08,0.0,34.67
2013-01-09,0.0,34.995
2013-01-10,0.0,34.995
2013-01-11,0.0,34.785
2013-01-14,0.0,34.695
2013-01-15,0.0,34.865
2013-01-16,0.0,34.925
2013-01-17,0.0,34.975
2013-01-18,0.0,34.905
2013-01-21,0.0,34.91
2013-01-22,0.0,35.03
2013-01-23,0.0,35.29
2013-01-24,0.0,35.335
2013-01-25,0.0,35.2
2013-01-28,0.0,35.095
2013-01-29,0.0,35.455
2013-01-30,0.0,34.8
2013-01-31,0.0,34.44
2013-02-01,0.0,34.36
2013-02-04,0.0,33.895
2013-02-05,0.0,34.09
2013-02-06,0.0,33.99
2013-02-07,0.0,33.665
2013-02-08,0.0,33.74
2013-02-11,0.0,33.415
2013-02-12,0.0,33.65
2013-02-13,0.0,33.735
2013-02-14,0.0,33.495
2013-02-15,0.0,33.355
2013-02-18,0.0,33.26
2013-02-19,0.0,33.495
2013-02-20,0.0,33.33
2013-02-21,0.0,33.065
2013-02-22,0.0,33.46
2013-02-25,0.0,33.485
2013-02-26,0.0,33.08
2013-02-27,0.0,33.385
2013-02-28,0.0,33.495
2013-03-01,0.0,33.42
2013-03-04,0.0,33.39
2013-03-05,0.0,33.965
2013-03-06,0.0,33.975
2013-03-07,0.0,33.915
2013-03-08,0.0,34.02
2013-03-11,0.0,34.025
2013-03-12,0.0,34.08
2013-03-13,0.0,34.12
2013-03-14,0.0,34.46
2013-03-15,0.0,34.2
2013-03-18,0.0,34.275
2013-03-19,0.0,34.26
2013-03-20,0.0,34.165
2013-03-21,0.0,34.205
2013-03-22,0.0,34.305
2013-03-25,0.0,34.155
2013-03-26,0.0,34.23
2013-03-27,0.0,34.17
2013-03-28,0.0,33.97
2013-04-02,0.0,34.34
2013-04-03,0.0,34.105
2013-04-04,0.0,33.735
2013-04-05,0.0,33.21
2013-04-08,0.0,33.335
2013-04-09,0.0,33.51
2013-04-10,0.0,33.75
2013-04-11,0.0,33.84
2013-04-12,0.0,33.505
2013-04-15,0.0,32.945
2013-04-16,0.0,32.72
2013-04-17,0.0,32.11
2013-04-18,0.0,32.195
2013-04-19,0.0,32.36
2013-04-22,0.0,32.44
2013-04-23,0.0,33.075
2013-04-24,0.0,33.685
2013-04-25,0.0,33.985
2013-04-26,0.0,33.645
2013-04-29,0.0,33.87
2013-04-30,0.0,33.965
2013-05-02,0.0,34.215
2013-05-03,0.0,34.715
2013-05-06,0.0,34.715
2013-05-07,0.0,34.69
2013-05-08,0.0,34.95
2013-05-09,0.0,35.075
2013-05-10,0.0,34.985
2013-05-13,0.0,34.96
2013-05-14,0.0,35.26
2013-05-15,0.0,35.25
2013-05-16,0.0,35.11
2013-05-17,0.0,35.365
2013-05-20,0.0,35.465
2013-05-21,0.0,35.615
2013-05-22,0.0,35.645
2013-05-23,0.0,35.16
2013-05-24,0.0,35.0
2013-05-27,0.0,35.195
2013-05-28,0.0,35.66
2013-05-29,0.0,35.18
2013-05-30,0.0,35.14
2013-05-31,0.0,34.81
2013-06-03,0.0,34.67
2013-06-04,0.0,34.65
2013-06-05,0.0,34.195
2013-06-06,0.0,33.675
2013-06-07,0.0,33.93
2013-06-10,0.0,33.94
2013-06-11,0.0,33.775
2013-06-12,0.0,33.48
2013-06-13,0.0,33.565
2013-06-14,0.0,33.625
2013-06-17,0.0,33.69
2013-06-18,0.0,33.595
2013-06-19,0.0,33.43
2013-06-20,0.0,32.775
2013-06-21,0.0,32.47
2013-06-24,0.0,32.095
2013-06-25,0.0,32.325
2013-06-26,0.0,32.645
2013-06-27,0.0,32.82
2013-06-28,0.0,32.65
2013-07-01,0.0,32.93
2013-07-02,0.0,32.75
2013-07-03,0.0,32.575
2013-07-04,0.0,33.09
2013-07-05,0.0,32.795
2013-07-08,0.0,33.18
2013-07-09,0.0,33.455
2013-07-10,0.0,33.63
2013-07-11,0.0,33.815
2013-07-12,0.0,33.795
2013-07-15,0.0,33.935
2013-07-16,0.0,33.77
2013-07-17,0.0,34.03
2013-07-18,0.0,34.455
2013-07-19,0.0,34.45
2013-07-22,0.0,34.68
2013-07-23,0.0,34.525
2013-07-24,0.0,34.6
2013-07-25,0.0,34.465
2013-07-26,0.0,34.325
2013-07-29,0.0,34.11
2013-07-30,0.0,33.815
2013-07-31,0.0,33.845
2013-08-01,0.0,33.96
2013-08-02,0.0,34.0
2013-08-05,0.0,34.03
2013-08-06,0.0,33.85
2013-08-07,0.0,33.78
2013-08-08,0.0,33.82
2013-08-09,0.0,34.06
2013-08-12,0.0,34.045
2013-08-13,0.0,34.375
2013-08-14,0.0,34.525
2013-08-15,0.0,34.155
2013-08-16,0.0,34.32
2013-08-19,0.0,34.045
2013-08-20,0.0,33.69
2013-08-21,0.0,33.475
2013-08-22,0.0,33.78
2013-08-23,0.0,34.22
2013-08-26,0.0,34.225
2013-08-27,0.0,34.37
2013-08-28,0.0,35.155
2013-08-29,0.0,35.085
2013-08-30,0.0,34.655
2013-09-02,0.0,34.875
2013-09-03,0.0,34.88
2013-09-04,0.0,35.075
2013-09-05,0.0,35.14
2013-09-06,0.0,35.295
2013-09-09,0.0,34.9
2013-09-10,0.0,34.985
2013-09-11,0.0,35.11
2013-09-12,0.0,35.18
2013-09-13,0.0,35.29
2013-09-16,0.0,35.3
2013-09-17,0.0,35.015
2013-09-18,0.0,34.955
2013-09-19,0.0,35.11
2013-09-20,0.0,35.17
2013-09-23,0.0,35.0
2013-09-24,0.0,35.15
2013-09-25,0.0,35.105
2013-09-26,0.0,35.155
2013-09-27,0.0,35.09
2013-09-30,0.0,34.665
2013-10-01,0.0,34.845
2013-10-02,0.0,34.69
2013-10-03,0.0,34.58
2013-10-04,0.0,34.635
2013-10-07,0.0,34.58
2013-10-08,0.0,34.285
2013-10-09,0.0,34.125
2013-10-10,0.0,34.565
2013-10-11,0.0,34.635
2013-10-14,0.0,34.79
2013-10-15,0.0,35.225
2013-10-16,0.0,35.29
2013-10-17,0.0,35.185
2013-10-18,0.0,35.49
2013-10-21,0.0,35.63
2013-10-22,0.0,35.535
2013-10-23,0.0,35.265
2013-10-24,0.0,35.41
2013-10-25,0.0,35.69
2013-10-28,0.0,35.575
2013-10-29,0.0,36.285
2013-10-30,0.0,36.39
2013-10-31,0.0,36.5
2013-11-01,0.0,36.37
2013-11-04,0.0,36.58
2013-11-05,0.0,36.585
2013-11-06,0.0,36.79
2013-11-07,0.0,36.58
2013-11-08,0.0,36.265
2013-11-11,0.0,36.435
2013-11-12,0.0,36.13
2013-11-13,0.0,35.975
2013-11-14,0.0,36.26
2013-11-15,0.0,36.555
2013-11-18,0.0,36.605
2013-11-19,0.0,36.39
2013-11-20,0.0,36.53
2013-11-21,0.0,36.46
2013-11-22,0.0,36.575
2013-11-25,0.0,36.4
2013-11-26,0.0,36.115
2013-11-27,0.0,36.13
2013-11-28,0.0,36.21
2013-11-29,0.0,36.205
2013-12-02,0.0,35.995
2013-12-03,0.0,35.58
2013-12-04,0.0,35.44
2013-12-05,0.0,35.0
2013-12-06,0.0,35.345
2013-12-09,0.0,35.37
2013-12-10,0.0,35.215
2013-12-11,0.0,34.995
2013-12-12,0.0,34.57
2013-12-13,0.0,34.385
2013-12-16,0.0,34.87
2013-12-17,0.0,34.47
2013-12-18,0.0,34.685
2013-12-19,0.0,35.33
2013-12-20,0.0,35.565
2013-12-23,0.0,35.95
2013-12-27,0.0,36.455
2013-12-30,0.0,36.385
2014-01-02,0.0,36.37
2014-01-03,0.0,36.515
2014-01-06,0.0,36.415
2014-01-07,0.0,36.74
2014-01-08,0.0,36.61
2014-01-09,0.0,36.685
2014-01-10,0.0,36.945
2014-01-13,0.0,36.785
2014-01-14,0.0,36.7
2014-01-15,0.0,36.865
2014-01-16,0.0,36.83
2014-01-17,0.0,37.05
2014-01-20,0.0,37.155
2014-01-21,0.0,37.095
2014-01-22,0.0,37.205
2014-01-23,0.0,36.7
2014-01-24,0.0,35.865
2014-01-27,0.0,35.03
2014-01-28,0.0,35.02
2014-01-29,0.0,34.83
2014-01-30,0.0,34.945
